Districts,Year,Flood_Frequency,Mean_Duration,Mean_Severity,AFSI,Dist_Name_x,Human_fatality,Human_injured,Population,Mean_Flood_Duration,Dist_Name_y,Percent_Flooded_Area,Parmanent_Water,Corrected_Percent_Flooded_Area,Population_Exposure_Ratio,Flood_Risk_Index,Area_Exposure,Severity_Score
"Bijnor, Moradabad, Uttar Kashi Kashi, Chamoli, Dehradun, Tehri Garhwal, Rudra Prayag, Pithoragarh, Bageshwar, Haridwar, Garhwal, Almora, Nainital, Champawat, Udam Singh Nagar",2000,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
Bikaner,1994,1,1,,,Bikaner,61,23,3124233,14,Bikaner,0.693208661,0.008307225,0.684901436,1.95E-05,1.000019525,21397.91668,
Bikaner,2007,1,1,,,Bikaner,61,23,3124233,14,Bikaner,0.693208661,0.008307225,0.684901436,1.95E-05,1.000019525,21397.91668,
Bikaner,2022,2,1,,,Bikaner,61,23,3124233,14,Bikaner,0.693208661,0.008307225,0.684901436,1.95E-05,2.00003905,21397.91668,
"Bikaner, Churu, Jaisalmer, Kanpur Nagar",2010,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Bikaner,Sikar",1998,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Bilaspur,1986,1,7,,,Bilaspur,111,9,2180689,5,Bilaspur,1.199971728,0.445297237,0.754674491,5.09E-05,7.000356309,16457.10361,
Bilaspur,1996,2,1,,,Bilaspur,111,9,2180689,5,Bilaspur,1.199971728,0.445297237,0.754674491,5.09E-05,2.000101803,16457.10361,
Bilaspur,2022,1,1,,,Bilaspur,111,9,2180689,5,Bilaspur,1.199971728,0.445297237,0.754674491,5.09E-05,1.000050901,16457.10361,
"Bilaspur, Chamba, Hamirpur, Kangra, Kinnaur, Kullu, Mandi,",2016,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Bilaspur, Chamba, Hamirpur, Kangra, Kullu, Mandi, Shimla, Solan, Una",2016,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Bilaspur, Chamba, Hamirpur, Kangra, Mandi, Shimla, Sirmaur, Una",2015,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
"Bilaspur, Hamirpur, Kangra",1987,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Bilaspur, Hamirpur, Shimla, Solan,Chamba",2017,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Bilaspur, Janjgir-Champa, Korba, Mahasamund, Rajnandgaon, Raigarh,Raipur",2011,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Bilaspur, Kangra, Kinnaur, Hamirpur, Lahul And Spiti, Mandi, Solan",2007,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Bilaspur, Kangra, Sirmaur",2017,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Bilaspur,Mandi",2014,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Bilaspur,Tikamgarh",1994,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Birbhum,1994,1,3,,,Birbhum,186,1,4082552,31,Birbhum,4.557102699,0.073826304,4.483276395,4.56E-05,3.000136679,183032.0901,
"Birbhum, Cooch Behar, Jalpaiguri, Malda, Murshidabad, Nadia,Dakshin Dinajpur",1988,1,61,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,61.00349989,18263.97663,
"Birbhum, Dakshin Dinajpur, Nadia,South 24 Parganas",2005,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Birbhum, Howrah, Kolkata,Purba Purba Medinipur",2011,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Birbhum, Kolkata",1995,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Birbhum, Kolkata, Hooghly, Howrah, Malda, Purba Purba Medinipur, Murshidabad, Nadia,South 24 Parganas,North 24 Parganas",1986,1,61,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,61.00349989,18263.97663,
"Birbhum, Purba Bardhaman, Hooghly, Howrah, Malda, Paschim Purba Medinipur,Purba Purba Medinipur, Murshidabad, Murshidabad, Nadia,South 24 Parganas",1990,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
Biswanath,2023,3,1,,,Biswanath,56,1,666698,10,Biswanath,5.175865068,2.020191719,3.155673349,8.40E-05,3.000251988,21038.8111,
"Biswanath, Chirang, Dhemaji, Dibrugarh, Golaghat, Hojai, Jorhat, Lakhimpur, Majuli, Marigaon, Nagaon, Sivasagar, Tinsukia, West Karbi Anglong",2020,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
"Bokaro, Chatra, Giridih,Ranchi",2007,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Bokaro,Hazaribagh",2007,1,6,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,6.000344251,18263.97663,
"Bongaigaon, Chirang, Dhemaji, Golaghat, Jorhat, Kamrup, Lakhimpur, Marigaon, Nagaon, Sivasagar,,Tinsukia",2013,1,8,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,8.000459002,18263.97663,
"Bongaigaon, Darrang, Dhemaji, Dhubri, Dibrugarh, Jorhat, Karimganj, Kokrajhar, Lakhimpur, Sonitpur,Tinsukia",2000,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
"Bongaigaon, Darrang, Dhemaji, Dhubri, Dibrugarh, Kokrajhar, Marigaon, Nalbari, Sivasagar, Sonitpur,Tinsukia",1995,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Bongaigaon, Dhemaji, Dhubri, Dibrugarh, Jorhat, Karimganj, Kokrajhar, Lakhimpur, Sonitpur,Tinsukia",2000,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Bongaigaon, Dhemaji, Dhubri,Sonitpur",2000,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Bongaigaon, Dhemaji, Dibrugarh, Jorhat, Lakhimpur, Nagaon, Nalbari, Sonitpur, Sivasagar,Tinsukia",2013,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Bongaigaon, Dhemaji, Dibrugarh, Sivasagar",2021,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
"Boudh, Gajapati, Kandhamal, Nayagarh,Subarnapur",2014,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
Budaun,2023,2,2.5,,,Budaun,90,4,3653296,23,Budaun,3.899941243,0.043402472,3.856538771,2.46E-05,5.000123176,140890.7767,
"Budaun, Chandauli, Hardoi, Kheri, Mirzapur, Shahjahanpur, Unnao",2018,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Budaun, Hardoi, Kheri, Sitapur",2018,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Budgam,2022,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Budgam, Srinagar",2020,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Bulandshahr,2022,1,1,,,Bulandshahr,142,1,4116049,24,Bulandshahr,4.647089954,0.043817515,4.603272439,3.45E-05,1.000034499,189472.9492,
"Bulandshahr, Khurja",1975,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
Buldhana,1986,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Buldhana,2019,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Buldhana,2020,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Buldhana, Mumbai,Thane",1998,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Buldhana, Nagpur, Washim",2020,3,6,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,18.00103275,18263.97663,
Bundi,2021,1,1,,,Bundi,137,4,1323567,17,Bundi,2.12987866,0.138460405,1.991418255,0.000103508,1.000103508,26357.75486,
"Bundi, Jhalawar,Kota",1994,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Bundi, Nagaur",2019,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Burhanpur, Chhindwara",1978,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Burhanpur, Dhar, Satna",2020,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Burhanpur, Harda",2018,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Burhanpur, Morena, Bhind, Gwalior, Sheopur, Shivpuri, Tikamgarh, Neemuch, Rewa, Satna, Guna, Ashoknagar, Mandsaur, Singrauli, Sidhi, Sagar, Damoh, Shajapur, Vidisha, Rajgarh, Shahdol, Katni, Umaria, Ratlam, Bhopal, Ujjain, Raisen, Sehore, Jabalpur, Dewas, Anuppur, Jhabua, Dindori, Narsimhapur, Dhar, Indore, Mandla, Narmadapuram, Seoni, Alirajpur, Chhindwara, Harda, Khargone (Khargone (West Nimar)), East Nimar, Balaghat, Barwani, Agar-Malwa, Datia, Chhatarpur, Panna, Betul, Niwari, Gurdaspur, Hoshiarpur, Amritsar, Jalandhar, Tarn Taran, Rupnagar, Shahid Bhagat Singh Nagar, Fazilka, Moga, Ludhiana, S.A.S Nagar*, Faridkot, Fatehgarh Sahib, Sri Sri Muktsar Sahib Sahib, Sangrur, Barnala, Bathinda, Patiala, Mansa, Ferozepur, Pathankot, Kapurthala, Jhajjar, Gurugram, Faridabad, Mahendragarh, Rewari, Nuh, Palwal, Charki Dadri, Yamunanagar, Kurukshetra, Kaithal, Sirsa, Karnal, Jind, Fatehabad, Hisar, Panipat, Sonipat, Bhiwani, Rohtak, Panchkula, Ambala, South 24 Parganas, Darjeeling, Jalpaiguri, Dakshin Dinajpur, Maldah, Murshidabad, Birbhum, Nadia, Purba Purba Bardhaman, Purulia, Bankura, North 24 Parganas",1971,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Buxar,2001,1,1,,,Buxar,89,0,2014287,25,Buxar,5.8158623,0.526160857,5.289701443,4.42E-05,1.000044184,106549.7685,
"Buxar, Madhepura, Siwan",2019,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Cachar,1979,1,7,,,Cachar,194,33,2105643,8,Cachar,9.573358688,0.339758463,9.233600225,9.21E-05,7.000644934,194426.6568,
Cachar,2022,7,1.142857143,,,Cachar,194,33,2105643,8,Cachar,9.573358688,0.339758463,9.233600225,9.21E-05,8.000737067,194426.6568,
"Cachar, Chirang, Dhemaji, Jorhat, Lakhimpur, Marigaon, Nagaon, Sonitpur,Udalguri",2017,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
"Cachar, Chirang, Dima Hasao, Golaghat, Hailakandi, Marigaon, Nagaon, Sivasagar, Baksa",2022,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Cachar, Chirang, Dima Hasao, Golaghat, Marigaon, Nagaon, Baksa",2022,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Cachar, Darrang,  Dibrugarh, Goalpara, Jorhat, Kamrup, Karbi Anglong, Kokrajhar, Lakhimpur, Nagaon,Sivasagar",1988,1,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,21.00120488,18263.97663,
"Cachar, Darrang, Dhemaji, Dibrugarh, Jorhat, Lakhimpur, Sonitpur,Tinsukia",1998,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Cachar, Darrang, Dhemaji, Golaghat, Jorhat, Kamrup, Karimganj, Nagaon, Sivasagar,Sonitpur",1996,1,23,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,23.00131963,18263.97663,
"Cachar, Darrang, Dhubri, Goalpara, Kamrup, Karimganj, Kokrajhar, Lakhimpur, Nagaon, Sonitpur,Sivasagar",1985,1,31,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,31.00177863,18263.97663,
"Cachar, Darrang, Dibrugarh, Karimganj, Lakhimpur, Nagaon",1985,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
"Cachar, Darrang, Dibrugarh, Lakhimpur,Sivasagar",1979,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Cachar, Dhemaji,Dibrugarh, Lakhimpur,Tinsukia",1998,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Cachar, Dhubri, Dibrugarh, Goalpara, Jorhat, Kamrup, Karbi Anglong, Karimganj, Lakhimpur, Nagaon, Sivasagar,Sonitpur",1989,1,52,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,52.00298351,18263.97663,
"Cachar, Dhubri, Goalpara, Hailakandi, Kamrup, Karimganj,Nagaon",2001,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
"Cachar, Dibrugarh, Jorhat, Lakhimpur,Darrang",1984,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Cachar, Goalpara",2017,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Cachar, Goalpara, Jorhat, Kamrup,Karimganj,Nagaon",1986,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
"Cachar, Hailakandi, Kamrup,Karimganj",1991,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Cachar, Hailakandi,Karimganj",1991,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Cachar, Silchar,Karimganj, North Tripura",1976,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Cachar,Sivasagar",1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Central,2022,1,1,,,Central,5,13,1667718,3,Central,7.250541685,0,7.250541685,3.00E-06,1.000002998,120918.5888,
Chamarajanagara,2022,1,1,,,Chamarajanagara,20,1,1089392,9,Chamarajanagara,2.083532915,0.145853665,1.93767925,1.84E-05,1.000018359,21108.92274,
"Chamarajanagaraa Hassan, Kodagu, Kolar, Mandya, Mysuru",2017,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Chamba,1997,1,1,,,Chamba,125,13,586226,5,Chamba,0.400300346,0.191863584,0.208436762,0.000213228,1.000213228,1221.910492,
Chamba,2002,1,1,,,Chamba,125,13,586226,5,Chamba,0.400300346,0.191863584,0.208436762,0.000213228,1.000213228,1221.910492,
Chamba,2004,1,2,,,Chamba,125,13,586226,5,Chamba,0.400300346,0.191863584,0.208436762,0.000213228,2.000426457,1221.910492,
Chamba,2011,1,1,,,Chamba,125,13,586226,5,Chamba,0.400300346,0.191863584,0.208436762,0.000213228,1.000213228,1221.910492,
Chamba,2022,2,1,,,Chamba,125,13,586226,5,Chamba,0.400300346,0.191863584,0.208436762,0.000213228,2.000426457,1221.910492,
Chamba,2023,2,2,,,Chamba,125,13,586226,5,Chamba,0.400300346,0.191863584,0.208436762,0.000213228,4.000852913,1221.910492,
"Chamba, Hamirpur, Kangra, Kullu, Mandi, Shimla,Sirmaur, Una",2016,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Chamba, Hamirpur, Kangra, Kullu, Shimla",2018,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Chamba, Hamirpur, Kangra, Mandi,Shimla",1990,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
"Chamba, Kangra, Shimla",2016,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Chamba, Kinnaur",2016,1,8,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,8.000459002,18263.97663,
"Chamba, Kinnaur, Shimla,Solan",1995,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Chamba, Kullu, Shimla,Solan",2008,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Chamba,Hamirpur",2000,1,4,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,4.000229501,18263.97663,
"Chamba,Mandi",2011,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Chamba,Shimla",2003,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Chamoli,1979,1,1,,,Chamoli,1546,75,426828,4,Chamoli,1.044647093,0.05612071,0.988526383,0.003622068,1.003622068,4219.30739,
Chamoli,1982,1,7,,,Chamoli,1546,75,426828,4,Chamoli,1.044647093,0.05612071,0.988526383,0.003622068,7.025354475,4219.30739,
Chamoli,2004,1,1,,,Chamoli,1546,75,426828,4,Chamoli,1.044647093,0.05612071,0.988526383,0.003622068,1.003622068,4219.30739,
Chamoli,2012,1,1,,,Chamoli,1546,75,426828,4,Chamoli,1.044647093,0.05612071,0.988526383,0.003622068,1.003622068,4219.30739,
Chamoli,2016,1,1,,,Chamoli,1546,75,426828,4,Chamoli,1.044647093,0.05612071,0.988526383,0.003622068,1.003622068,4219.30739,
Chamoli,2021,2,1,,,Chamoli,1546,75,426828,4,Chamoli,1.044647093,0.05612071,0.988526383,0.003622068,2.007244136,4219.30739,
"Chamoli, Garhwal, Rudra Prayag, Tehri Garhwal",2019,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Chamoli, Garhwal, Uttar Kashi Kashi",2019,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Chamoli, Pithoragarh",2016,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Chamoli, Pithoragarh",2019,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Chamoli, Tehri Garhwal , Uttar Kashi Kashi, Ballia, Pratapgarh, Dehradun",1980,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
Champhai,1996,1,1,,,Champhai,9,8,136805,3,Champhai,0.919185436,0,0.919185436,6.58E-05,1.000065787,1257.491636,
Chandigarh,1980,1,14,,,Chandigarh,17,13,897511,2,Chandigarh,0.001739235,0.000745464,0.000993771,1.89E-05,14.00026518,8.91920404,
Chandigarh,1981,1,7,,,Chandigarh,17,13,897511,2,Chandigarh,0.001739235,0.000745464,0.000993771,1.89E-05,7.000132589,8.91920404,
Chandigarh,1993,1,5,,,Chandigarh,17,13,897511,2,Chandigarh,0.001739235,0.000745464,0.000993771,1.89E-05,5.000094706,8.91920404,
Chandigarh,1994,1,1,,,Chandigarh,17,13,897511,2,Chandigarh,0.001739235,0.000745464,0.000993771,1.89E-05,1.000018941,8.91920404,
Chandigarh,1995,1,1,,,Chandigarh,17,13,897511,2,Chandigarh,0.001739235,0.000745464,0.000993771,1.89E-05,1.000018941,8.91920404,
Chandigarh,2006,1,1,,,Chandigarh,17,13,897511,2,Chandigarh,0.001739235,0.000745464,0.000993771,1.89E-05,1.000018941,8.91920404,
Chandigarh,2008,3,1,,,Chandigarh,17,13,897511,2,Chandigarh,0.001739235,0.000745464,0.000993771,1.89E-05,3.000056824,8.91920404,
Chandigarh,2023,1,1,,,Chandigarh,17,13,897511,2,Chandigarh,0.001739235,0.000745464,0.000993771,1.89E-05,1.000018941,8.91920404,
Chandrapur,2022,3,3.333333333,,,Chandrapur,114,20,2348545,5,Chandrapur,1.760192182,0.535308039,1.224884143,4.85E-05,10.00048541,28766.9553,
Chandrapur,2023,1,1,,,Chandrapur,114,20,2348545,5,Chandrapur,1.760192182,0.535308039,1.224884143,4.85E-05,1.000048541,28766.9553,
"Chandrapur, Gadchiroli, Nandurbar",2016,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Chandrapur, Gadchiroli,Wardha",2014,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Chandrapur, Nagpur, Amravati, Wardha,Yavatmal",1980,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Chandrapur, Nagpur, Wardha",2018,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Chandrapur, Wardha",2019,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Chandrapur,Gadchiroli",2010,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
Changlang,1995,1,1,,,Changlang,4,1,183018,5,Changlang,2.538486995,0.021259348,2.517227647,2.19E-05,1.000021856,4606.979695,
Charaideo,2023,1,1,,,Charaideo,50,1,496227,18,Charaideo,16.05397104,0.010879162,16.04309188,0.00010076,1.00010076,79610.15354,
"Chatra, Garhwa, Hazaribagh, Ramgarh, Ranchi",2016,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Chatra, Hazaribagh",2016,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Chatra, Hazaribagh, Khunti, Ranchi",2016,1,4,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,4.000229501,18263.97663,
Chengalpattu,1980,1,1,,,Chengalpattu,36,4,3240797,10,Chengalpattu,4.817890104,2.065380723,2.752509381,1.11E-05,1.000011108,89203.24144,
"Chengalpattu, Chennai, Cuddalore, Kallakurichi, Viluppuram, Tiruchirappalli",1986,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Chengalpattu, Chennai, Nagapattinam, Thanjavur,Tiruchirappalli",1997,1,23,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,23.00131963,18263.97663,
Chennai,1979,1,186,,,Chennai,238,21,5558758,8,Chennai,4.645634657,1.072848464,3.572786193,4.28E-05,186.0079636,198602.5383,
Chennai,1988,1,1,,,Chennai,238,21,5558758,8,Chennai,4.645634657,1.072848464,3.572786193,4.28E-05,1.000042815,198602.5383,
Chennai,2004,1,1,,,Chennai,238,21,5558758,8,Chennai,4.645634657,1.072848464,3.572786193,4.28E-05,1.000042815,198602.5383,
Chennai,2021,2,8.5,,,Chennai,238,21,5558758,8,Chennai,4.645634657,1.072848464,3.572786193,4.28E-05,17.00072786,198602.5383,
Chennai,2022,1,1,,,Chennai,238,21,5558758,8,Chennai,4.645634657,1.072848464,3.572786193,4.28E-05,1.000042815,198602.5383,
"Chennai, Coimbatore, Cuddalore, Thoothukkudi, Tirunelveli",2019,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Chennai, Coimbatore, Namakkal, Perambalur, Pudukkottai, Thanjavur, Theni, Thiruvallur, Tirunelveli,Tiruvannamalai",2002,1,11,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,11.00063113,18263.97663,
"Chennai, Cuddalore, Dharmapuri, Erode, The Nilgiris, Thiruvallur, Thoothukkudi, Viluppuram",2015,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Chennai, Cuddalore, Kancheepuram, Nagapattinam, Pudukkottai, Tiruchirappalli, Thanjavur, Thiruvallur,Viluppuram",2005,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Chennai, Cuddalore, Kanniyakumariumari, Karaikal, Nagarkoil, Tirunelveli",2017,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Chennai, Cuddalore, Tiruchirappalli,Tiruvannamalai, Vellore,Viluppuram",2010,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Chennai, Kancheepuram,Thiruvallur",2005,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Chennai, The Nilgiris, Coimbatore",1976,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
"Chennai, Thiruvarur,Vellore",2012,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Chennai,Madurai",1994,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Chennai,Tiruvannamalai",2013,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Chhatarpur,2022,1,1,,,Chhatarpur,12,0,2100270,6,Chhatarpur,1.27766675,0.251215844,1.026450906,5.71E-06,1.000005714,21558.24044,
"Chhatarpur,Panna",1992,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
Chhatisgarh,2006,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Chhindwara,1981,1,7,,,Chhindwara,33,6,2383077,5,Chhindwara,0.626598635,0.382961008,0.243637627,1.38E-05,7.000096934,5806.072252,
Chhindwara,2004,1,1,,,Chhindwara,33,6,2383077,5,Chhindwara,0.626598635,0.382961008,0.243637627,1.38E-05,1.000013848,5806.072252,
Chhindwara,2010,1,1,,,Chhindwara,33,6,2383077,5,Chhindwara,0.626598635,0.382961008,0.243637627,1.38E-05,1.000013848,5806.072252,
"Chhindwara,Seoni",2000,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Chikkaballapura,2019,1,1,,,Chikkaballapura,34,7,1326139,7,Chikkaballapura,0.292140809,0.110670649,0.18147016,2.56E-05,1.000025638,2406.546565,
